Reward
-288.2701267280851
-465.0779366281382
-522.8238197699577
-387.4517083925732
-628.5406377572433
-632.0983244022918
-358.7006170540863
-439.14357637737925
-531.6722469082413
-609.4774738000715
-546.407442981495
-468.81139310148234
-482.92367138126406
-268.86802496137574
-445.2671861876676
-626.2331166962214
-516.7377643991
-363.1811066240261
-432.931709528317
-246.26998607426842
-539.5502042069218
-364.10041493773076
-511.768683222089
-337.09914057813
-465.07488319604505
-367.2303000370704
-435.52448215306873
-379.7991160019677
-407.03920295477656
-414.79373909629686
-504.24529480385513
-408.9437866824841
-248.46229999895405
-616.773012485199
-288.71600206130034
-341.27517679198706
-412.24994748121543
-635.7910221572182
-321.57561510374387
-310.76204134356465
-387.3691600788337
-552.7012894361036
-635.0687202453672
-558.0211657100831
-319.86004921955316
-629.5697598622206
-338.692669309092
-507.8240460090998
-534.153764847711
-466.8878352675864
-425.1107781824327
-615.9578255161575
-518.9281927156958
-189.69059276871172
-585.5973525596363
-561.5151405109759
-723.4673371441419
-317.37979701768444
-372.0750608572861
-483.8749353944446
-337.7724158564665
-363.1199965632841
-326.1182906600411
-434.34753207424865
-349.92694827963487
-710.5034823457868
-419.5382685172824
-325.28839076571103
-470.25915204118104
-157.6864104922436
-645.2186092515673
-80.45745510534721
-373.2944866847142
-99.93854488952468
-248.8548757760932
-305.7173429131261
-328.1803372428327
-344.53334074755986
-326.0919735516271
-350.8902007498611
-106.25544987857626
-332.8904328192492
-267.0137847029117
-136.71251636084622
-139.81332869446396
-435.1571242503413
-135.6482708194822
-148.9454024853332
-134.12442626165972
-114.40421457937268
-112.95387986410665
-160.9186928418386
-177.82582953693563
-512.5739092129409
-226.64056195258217
-302.3587379372752
-429.2157482351054
-313.0131561524679
-430.76294428107894
-396.126207369236
-151.22396158744635
-324.8166096844341
-449.0023555839534
-178.486472141219
23.64437765110989
-108.04656254976108
-140.15458909188402
-555.1192255088174
-212.40262845555645
-253.99675884404104
-364.25323581168146
-233.43243325509783
-534.304431697995
-333.1673407602427
-229.58864506507948
-97.16909290667321
-213.8497078495166
-265.21786825440915
-349.32445010017994
-254.14871931917412
-280.0953580057858
-317.0835958531334
-362.8477700782595
-531.7960828828304
-365.78759948963824
-302.7862947938563
-93.11915495030644
-345.646428878419
-351.166462694866
-412.3996591525264
-287.7994666527395
-151.66504393184795
-475.2208283856149
-411.81792025690953
-436.1372591097697
-55.77575408809868
-492.9537523406376
-172.27576023269208
-361.0173013665045
-594.1637373723861
-204.9563412228637
-110.29572946858552
-125.82567384912764
-236.91191595824026
-299.89749378217783
-282.70094977462634
-395.4097996822654
-87.22279452831744
-260.34824703393673
-159.07002772704004
-95.6388744964021
-121.27706315220647
-146.68125194869015
-380.3815300949121
-362.04152293450835
-240.8575659541595
-110.96714489927061
-335.5521327252286
-338.61130454787434
-307.6404288415121
-403.39987190500636
-94.17697548424407
-511.04573092696796
-437.9159081972752
-247.84655108311523
-367.3449104108621
-194.15613260260858
-220.65189065080438
-132.14357602585952
-365.19885429061367
-89.97561175048999
-335.43541402667495
-351.67278874407987
-127.68669487666368
-170.60840747422202
-139.89175603893062
-228.29895143144205
-59.76383252303326
-352.1759782800486
-283.9331716874261
-497.0218393782006
-214.60728800371515
-251.80740768366283
-140.83844151252822
-212.17362883958043
-59.7422026683004
-367.3594221157567
-453.7375291752697
-413.46713728162933
-401.74626348704163
-243.34795990315703
-88.72838832614063
-300.14637187417264
-93.24486714618342
-480.6553336844458
-267.1600980522353
-118.30941318692066
-355.0065965498016
-544.2320553213253
-66.68335214426317
-367.2684777638528
-209.5420090383676
18.500171482981997
-275.3322954646036
-148.56644188718798
-81.36778742200629
-104.83332381703404
-296.2126093945508
-252.09836758956357
-292.82258861876267
-126.57270518199205
-326.0302616046785
-312.65770324707137
-277.5879700153233
-117.5361078609098
-178.8850490908696
-309.47872557974233
-442.5959794823876
-321.0590403873809
-243.88158772118777
-143.1870126565022
-202.32729492329446
-133.29526843643185
-83.73207849104686
-248.76744749444444
-93.6921523186308
-179.59217994232355
-507.2353749795635
-120.46369306604711
-366.46162832598554
-174.3462890659909
-83.42185643350203
-70.04634359808409
-332.08675803184
-116.83433404718335
-99.2258906477695
-345.8582119465806
-410.68737627115456
-203.93801238015237
-229.75272517995987
-317.4453005336696
-286.3314564202344
-263.9373352633506
-109.62861424568186
-492.2010817902209
-619.703976691431
-217.91731117809084
-115.91366590042469
-200.54967556767346
-319.1750018400677
-329.05341592927266
-522.1827906741412
-292.45158362088716
-388.55590663816275
-285.1548776459537
-435.1107245370673
-377.43443406924746
-348.78189108139975
-302.6370052493477
-279.6013633295355
-160.19309630132466
-271.95530196444196
-216.33337720050181
-439.11548626367124
-80.21042649843608
-259.29620820104446
-484.54189500719053
-290.3974508996297
-283.6492981484391
-240.38445773249816
-487.9563453674833
-260.3380144409974
-390.7100592089663
-115.14854310018681
-81.66947377314841
-244.240509282194
-295.95879527700697
-156.10361119679197
-149.23111445103746
-276.6980006248971
-225.18905403462605
-371.25716570635996
-106.39365135552647
-84.59352121055691
42.70069208555432
-434.0411180763781
-331.86586798435474
-120.98866433506491
-126.859850806217
-393.32895483868555
-296.49347197802496
-393.3230565794002
-106.60271020913447
-260.06213896184477
-173.68545615361018
-216.19692317076925
-268.06163300892456
-115.5824422390413
-196.6212694334567
-249.92267948211526
-98.75401418342919
-201.86275748319468
-132.0624520404009
-373.3918349682085
-194.67757477386186
-359.80638831394594
-218.69793242138317
-378.4131368666554
-366.1532403482287
-92.81282482618445
-263.97601939748273
-139.49540849286493
-502.8811613005021
-422.58400490573104
-191.61852203920634
-385.6534111981603
-92.47157205951105
-309.0828541047706
-450.8582194937511
-109.27954258589563
-258.20300628852203
-11.898362829614499
-93.76994762939985
-212.82398898932274
-448.78464053756375
-445.3649277299792
-147.33187077469935
-520.9598455723554
-540.8107937467091
-252.29790594795318
-213.16930336076098
-370.1658764985193
-137.03798886820985
-103.89897968007742
-382.60829461649394
-128.61628048164462
-256.0948162376474
-109.09344786873157
-119.04584864742165
-343.20158691487256
-76.92796614304174
-225.65606595478857
-502.94378555591726
-652.0705519014564
-118.96520292215375
-289.1566397607605
-527.4377705795746
-124.07237275373811
-130.19437501410601
-294.63782494959577
-519.1664501513706
-69.11931129881998
-410.26658818868526
-302.8638097179762
-502.464984209824
-276.1322144247508
-3.378675234705767
-146.04655175769227
-374.7789650867922
-253.1679005297385
-289.8676062851916
-140.53243282800497
-261.86915653299934
-131.6509539836465
-162.44777904180464
-188.6967312304622
-174.10849400400724
-15.910883329995016
-305.152641489133
-369.44002953859814
-340.2373440302889
-237.9091883157132
-41.83998878173075
-142.92291488938383
-48.76941259852654
-466.65954184045296
-325.57503702316546
-435.16865211242066
-307.8103514669432
-105.21738019074479
-425.09550909494783
-165.19347126934775
-347.22743404524687
-432.96805949534166
-127.02575323240664
-352.7053047283702
-280.0887169659655
-281.0362715868463
-126.06590130280843
-352.45095510325854
-117.88218965994467
-155.44314540531835
-364.4392002135268
-414.3224426308743
-265.5012496850677
-132.37559442618178
-165.15798269482337
-180.54626346872567
-211.45904527506207
-250.74741467781172
-128.55260816200774
-190.11749178923293
-246.6443356178176
-391.7117146645794
-219.16525380197083
-303.89255256691837
-240.9651094371671
-102.59719250285387
-134.6250242823652
-120.6799181417976
-76.5463226242596
-117.45244836879442
-277.56877122777314
